CloudFraction,Count,Time
0.9988321167883211,274.0,2015-05-05 04:14:09.998129000
0.6190308370044053,454.0,2015-05-05 16:37:14.961522000
1.0,256.0,2015-05-06 04:57:02.155604000
1.0,158.0,2015-05-07 04:01:57.861902000
1.0,386.0,2015-05-07 16:25:02.057150000
0.9897142857142858,70.0,2015-05-07 16:25:10.269224000
0.9985436893203884,412.0,2015-05-08 04:44:50.443262000
0.9175939849624061,133.0,2015-05-08 17:07:55.191303000
0.9788852459016394,305.0,2015-05-09 16:12:51.525487999
0.9549377593360995,482.0,2015-05-10 04:32:38.353739000
0.9593073593073593,231.0,2015-05-10 16:55:42.821103000
1.0,108.0,2015-05-11 05:15:28.980466000
0.9986285714285714,175.0,2015-05-11 16:00:39.791951000
1.0,354.0,2015-05-12 04:20:25.790606000
0.7781151832460733,382.0,2015-05-12 16:43:30.348888000
0.7776842105263158,190.0,2015-05-13 05:03:17.095792000
0.9136,50.0,2015-05-13 15:48:27.772493000
0.7508133971291866,209.0,2015-05-14 04:08:12.731557000
0.7237938144329896,485.0,2015-05-14 16:31:17.573403000
1.0,331.0,2015-05-15 04:51:04.495758000
0.7973333333333333,15.0,2015-05-15 17:14:07.451929000
0.992,120.0,2015-05-16 03:55:59.762832000
0.8906459948320413,387.0,2015-05-16 16:19:04.681197000
1.0,475.0,2015-05-17 04:38:51.297289000
0.9888636363636364,176.0,2015-05-17 17:01:55.587408000
0.9682403433476395,233.0,2015-05-18 16:06:51.641819000
0.8804597701149426,435.0,2015-05-19 04:26:37.698858000
1.0,300.0,2015-05-19 16:49:41.908954000
1.0,148.0,2015-05-20 05:09:28.133869999
0.9955223880597015,134.0,2015-05-20 15:54:38.544235000
0.5975451263537905,277.0,2015-05-21 04:14:23.693540000
0.4047577092511013,454.0,2015-05-21 16:37:28.107494000
1.0,255.0,2015-05-22 04:57:14.676651000
1.0,159.0,2015-05-23 04:02:09.532240999
0.9982222222222222,45.0,2015-05-23 16:25:06.725730000
0.996116504854369,412.0,2015-05-23 16:25:15.056364000
0.9999017199017198,407.0,2015-05-24 04:45:00.753282000
1.0,4.0,2015-05-24 04:45:09.921001000
0.6939393939393939,132.0,2015-05-24 17:08:05.366822000
0.7455263157894737,304.0,2015-05-25 16:13:00.485038000
0.6672463768115943,483.0,2015-05-26 04:32:46.700580000
0.8870484581497797,227.0,2015-05-26 16:55:50.792195000
1.0,107.0,2015-05-27 05:15:36.135687000
0.9557062146892656,177.0,2015-05-27 16:00:46.729763000
0.9997771587743732,359.0,2015-05-28 04:20:32.397282000
0.9064566929133858,381.0,2015-05-28 16:43:36.983196000
0.9985416666666667,192.0,2015-05-29 05:03:23.834890000
0.9340740740740741,54.0,2015-05-29 15:48:34.451674000
1.0,210.0,2015-05-30 04:08:19.437255000
0.9574485596707819,486.0,2015-05-30 16:31:24.337201000
1.0,329.0,2015-05-31 04:51:11.293434000
1.0,14.0,2015-05-31 17:14:13.408314000
0.9927272727272727,121.0,2015-06-01 03:56:06.748541000
0.5352577319587629,388.0,2015-06-01 16:19:11.757685000
0.9890677966101695,472.0,2015-06-02 04:38:58.551472000
0.666590909090909,176.0,2015-06-02 17:02:03.106302000
0.793191489361702,235.0,2015-06-03 16:06:59.174202000
0.007724137931034483,435.0,2015-06-04 04:26:45.450362000
0.4013377926421405,299.0,2015-06-04 16:49:49.844530000
1.0,146.0,2015-06-05 05:09:36.289887000
0.6712121212121213,132.0,2015-06-05 15:54:46.567778000
0.5530685920577617,277.0,2015-06-06 04:14:32.189294000
0.8628697571743928,453.0,2015-06-06 16:37:36.714288000
1.0,250.0,2015-06-07 04:57:23.607728000
1.0,162.0,2015-06-08 04:02:18.836435000
0.47886710239651414,459.0,2015-06-08 16:25:23.595252000
0.38438356164383564,146.0,2015-06-09 04:45:05.180247000
0.8939923954372624,263.0,2015-06-09 04:45:13.314600000
0.9526153846153846,130.0,2015-06-09 17:08:14.739555000
0.8040259740259741,308.0,2015-06-10 16:13:10.304024000
1.0,484.0,2015-06-11 04:32:56.832914000
0.9136563876651982,227.0,2015-06-11 16:56:00.997021000
1.0,103.0,2015-06-12 05:15:46.739683000
0.5959550561797753,178.0,2015-06-12 16:00:57.083160000
0.6002222222222222,360.0,2015-06-13 04:20:42.838875000
0.9805235602094241,382.0,2015-06-13 16:43:47.020734000
0.8952083333333333,192.0,2015-06-14 05:03:33.683371000
0.9488888888888889,54.0,2015-06-14 15:48:44.083600000
0.8644549763033176,211.0,2015-06-15 04:08:28.743218000
0.28131687242798353,486.0,2015-06-15 16:31:33.028921000
0.9713414634146342,328.0,2015-06-16 04:51:19.803439000
0.532,10.0,2015-06-16 17:14:21.180599000
0.7738842975206611,121.0,2015-06-17 03:56:15.461007000
0.005948717948717949,390.0,2015-06-17 16:19:20.665438000
0.22228813559322036,472.0,2015-06-18 04:39:07.678030000
0.45664739884393063,173.0,2015-06-18 17:02:12.254818000
0.3273226544622425,437.0,2015-06-20 04:26:55.224507000
0.9449491525423729,295.0,2015-06-20 16:49:59.628171000
1.0,1.0,2015-06-20 16:50:09.247109000
1.0,142.0,2015-06-21 05:09:46.315050000
0.9994117647058823,136.0,2015-06-21 15:54:56.824202000
0.8987050359712231,278.0,2015-06-22 04:14:42.556790000
0.5392494481236203,453.0,2015-06-22 16:37:47.142143000
0.8044621513944223,251.0,2015-06-23 04:57:34.212850000
0.9918518518518519,162.0,2015-06-24 04:02:29.713425000
0.12571428571428572,462.0,2015-06-24 16:25:34.587551000
0.0,407.0,2015-06-25 04:45:21.580997000
0.23625,128.0,2015-06-25 17:08:25.790281000
0.0015584415584415584,308.0,2015-06-26 16:13:21.991086000
0.7662809917355372,484.0,2015-06-27 04:33:08.711013000
1.0,226.0,2015-06-27 16:56:12.929868000
1.0,99.0,2015-06-28 05:15:58.909711000
0.8277777777777777,180.0,2015-06-28 16:01:09.567237000
0.805983379501385,361.0,2015-06-29 04:20:55.478760000
0.02,378.0,2015-06-29 16:43:59.819720000
0.8055319148936171,188.0,2015-06-30 05:03:46.510557999
0.40774193548387094,62.0,2015-06-30 15:48:57.209314000
0.9335211267605633,213.0,2015-07-01 04:08:42.213942000
0.26757201646090534,486.0,2015-07-01 16:31:46.857115000
0.03222222222222222,324.0,2015-07-02 04:51:33.776076000
0.152,5.0,2015-07-02 17:14:32.918447000
1.0,120.0,2015-07-03 03:56:28.761241000
0.11599999999999999,390.0,2015-07-03 16:19:33.862866000
0.7090831556503199,469.0,2015-07-04 04:39:20.669149000
0.43857142857142856,168.0,2015-07-04 17:02:24.878334000
0.8005063291139239,237.0,2015-07-05 16:07:20.928370000
0.5228310502283106,438.0,2015-07-06 04:27:07.231940000
0.5720388349514564,103.0,2015-07-06 16:50:06.022559000
0.61625,192.0,2015-07-06 16:50:14.177761000
0.9761702127659575,141.0,2015-07-07 05:09:57.756419000
0.9804651162790698,86.0,2015-07-07 15:55:04.816677000
0.976,50.0,2015-07-07 15:55:13.044694000
1.0,282.0,2015-07-08 04:14:53.516846000
0.9920353982300886,452.0,2015-07-08 16:37:57.782809000
0.9700813008130083,246.0,2015-07-09 04:57:44.601770000
0.813416149068323,161.0,2015-07-10 04:02:39.427556000
0.18652173913043477,460.0,2015-07-10 16:25:44.220582000
0.020492610837438426,406.0,2015-07-11 04:45:31.002486000
0.30170542635658915,129.0,2015-07-11 17:08:35.043093000
0.00038585209003215437,311.0,2015-07-12 16:13:30.558033000
0.06878350515463919,485.0,2015-07-13 04:33:17.009701000
0.06607142857142857,224.0,2015-07-13 16:56:21.088014000
0.8983673469387754,98.0,2015-07-14 05:16:06.937501000
0.17016949152542374,177.0,2015-07-14 16:01:17.060892000
0.5237362637362637,364.0,2015-07-15 04:21:02.778013000
0.044893617021276595,376.0,2015-07-15 16:44:06.900861000
0.5104761904761905,189.0,2015-07-16 05:03:53.364267000
0.9793548387096774,62.0,2015-07-16 15:49:03.635113000
0.9898113207547169,212.0,2015-07-17 04:08:48.269773000
0.14995884773662552,486.0,2015-07-17 16:31:52.648215000
0.1585230769230769,325.0,2015-07-18 04:51:39.288168000
0.98,4.0,2015-07-18 17:14:37.424473000
0.9865573770491803,122.0,2015-07-19 03:56:33.506743000
0.18223350253807105,394.0,2015-07-19 16:19:38.515090999
0.9994004282655246,467.0,2015-07-20 04:39:25.015850000
0.5631137724550898,167.0,2015-07-20 17:02:29.015525000
0.8518828451882845,239.0,2015-07-21 16:07:24.446223000
0.509,440.0,2015-07-22 04:27:10.456379000
0.9963636363636365,55.0,2015-07-22 16:50:07.638490000
0.8063070539419087,241.0,2015-07-22 16:50:15.846846000
1.0,140.0,2015-07-23 05:10:00.390641000
1.0,2.0,2015-07-23 05:10:09.886544000
0.329811320754717,53.0,2015-07-23 15:55:05.496505000
0.8544578313253013,83.0,2015-07-23 15:55:13.709932000
0.7104626334519573,281.0,2015-07-24 04:14:55.685444000
0.22513274336283184,452.0,2015-07-24 16:37:59.730277000
0.47472000000000003,250.0,2015-07-25 04:57:46.253108999
0.7808695652173913,161.0,2015-07-26 04:02:40.833734000
0.5633693304535637,463.0,2015-07-26 16:25:45.246558000
0.9920197044334975,406.0,2015-07-27 04:45:31.784034000
0.6584615384615384,130.0,2015-07-27 17:08:35.707745000
0.016591639871382638,311.0,2015-07-28 16:13:30.738061000
0.32388429752066117,484.0,2015-07-29 04:33:16.959019000
0.322152466367713,223.0,2015-07-29 16:56:20.839668000
0.7929166666666667,96.0,2015-07-30 05:16:06.450388000
0.04112359550561798,178.0,2015-07-30 16:01:16.559107000
0.8975690607734806,362.0,2015-07-31 04:21:01.987844000
0.04095238095238095,378.0,2015-07-31 16:44:05.921556000
1.0,188.0,2015-08-01 05:03:52.159553000
0.8025396825396826,63.0,2015-08-01 15:49:02.337318000
1.0,212.0,2015-08-02 04:08:46.759254000
0.12140786749482402,483.0,2015-08-02 16:31:51.050275000
0.48344615384615386,325.0,2015-08-03 04:51:37.457912000
0.46,4.0,2015-08-03 17:14:36.330434000
0.9596694214876033,121.0,2015-08-04 03:56:31.274029000
0.0160613810741688,391.0,2015-08-04 16:19:36.193845000
0.38468085106382977,470.0,2015-08-05 04:39:22.435413000
0.17159763313609466,169.0,2015-08-05 17:02:26.224113000
0.0016877637130801688,237.0,2015-08-06 16:07:21.348980000
0.9760544217687075,441.0,2015-08-07 04:27:07.123029000
0.007244094488188977,127.0,2015-08-07 16:50:06.146974000
0.0,168.0,2015-08-07 16:50:14.278864000
0.2870422535211268,142.0,2015-08-08 05:09:56.808293000
0.4937777777777778,90.0,2015-08-08 15:55:03.836748000
0.4339130434782609,46.0,2015-08-08 15:55:12.076627000
0.0,281.0,2015-08-09 04:14:51.632679000
0.01448888888888889,450.0,2015-08-09 16:37:55.521564000
0.8955465587044534,247.0,2015-08-10 04:57:41.786755000
0.004,160.0,2015-08-11 04:02:35.762132000
0.0008658008658008658,462.0,2015-08-11 16:25:40.193822000
0.0,406.0,2015-08-12 04:45:26.411396000
0.1324031007751938,129.0,2015-08-12 17:08:30.053289000
0.7901298701298701,308.0,2015-08-13 16:13:24.957363000
0.9041322314049587,484.0,2015-08-14 04:33:10.787920000
0.39421052631578946,228.0,2015-08-14 16:56:14.451010000
0.972,100.0,2015-08-15 05:15:59.473213000
0.004022346368715084,179.0,2015-08-15 16:01:09.727633000
0.014666666666666666,360.0,2015-08-16 04:20:54.961528000
0.009761273209549072,377.0,2015-08-16 16:43:58.731917000
0.002708333333333333,192.0,2015-08-17 05:03:44.589975000
0.6551724137931035,58.0,2015-08-17 15:48:54.684861000
1.0,213.0,2015-08-18 04:08:39.078822000
0.6436960985626284,487.0,2015-08-18 16:31:43.006270000
0.7637920489296636,327.0,2015-08-19 04:51:29.218293000
0.0,8.0,2015-08-19 17:14:29.314782000
0.4171900826446281,121.0,2015-08-20 03:56:22.782692000
0.2843298969072165,388.0,2015-08-20 16:19:27.339821000
0.4496610169491525,472.0,2015-08-21 04:39:13.278592000
0.49186046511627907,172.0,2015-08-21 17:02:16.931484000
0.08119658119658119,234.0,2015-08-22 16:07:11.749696000
0.023394495412844038,436.0,2015-08-23 04:26:57.191230000
0.013511705685618729,299.0,2015-08-23 16:50:00.711107000
0.0,144.0,2015-08-24 05:09:46.464068000
0.041185185185185186,135.0,2015-08-24 15:54:56.183172000
0.41761732851985556,277.0,2015-08-25 04:14:40.784276000
0.05377483443708609,453.0,2015-08-25 16:37:44.697693000
1.0,252.0,2015-08-26 04:57:30.682556000
1.0,160.0,2015-08-27 04:02:24.427936000
0.1714161220043573,459.0,2015-08-27 16:25:28.657841000
0.0,85.0,2015-08-28 04:45:08.175492000
0.26584615384615384,325.0,2015-08-28 04:45:16.331184000
0.552,130.0,2015-08-28 17:08:18.327339000
0.9279470198675497,302.0,2015-08-29 16:13:12.581168000
1.0,480.0,2015-08-30 04:32:58.229591000
0.6683700440528635,227.0,2015-08-30 16:56:01.710139000
1.0,104.0,2015-08-31 05:15:46.519466000
0.66,178.0,2015-08-31 16:00:56.574456000
0.8200560224089637,357.0,2015-09-01 04:20:41.627404000
0.14908136482939632,381.0,2015-09-01 16:43:45.158482000
0.9888421052631579,190.0,2015-09-02 05:03:31.038399000
0.6576923076923077,52.0,2015-09-02 15:48:40.853369000
0.4432692307692308,208.0,2015-09-03 04:08:24.765204000
0.4361316872427984,486.0,2015-09-03 16:31:28.662939000
0.8511515151515151,330.0,2015-09-04 04:51:14.622421000
0.7925,16.0,2015-09-04 17:14:16.378973000
1.0,121.0,2015-09-05 03:56:08.210277000
0.1090625,384.0,2015-09-05 16:19:12.244115000
0.9509243697478992,476.0,2015-09-06 04:38:57.969561000
0.7956818181818182,176.0,2015-09-06 17:02:01.436977000
0.12208695652173913,230.0,2015-09-07 16:06:55.869431000
0.2728110599078341,434.0,2015-09-08 04:26:41.068049000
0.22671096345514952,301.0,2015-09-08 16:49:44.470284000
0.0,149.0,2015-09-09 05:09:29.849049000
0.0036363636363636364,132.0,2015-09-09 15:54:39.604439000
0.004233576642335766,274.0,2015-09-10 04:14:23.909971000
0.0,458.0,2015-09-10 16:37:27.580469000
0.02227450980392157,255.0,2015-09-11 04:57:13.270081000
0.332484076433121,157.0,2015-09-12 04:02:06.627542000
0.00022598870056497175,177.0,2015-09-12 16:25:05.744607000
0.013763440860215055,279.0,2015-09-12 16:25:13.844252000
0.06274698795180723,415.0,2015-09-13 04:44:56.466754000
0.9639393939393939,132.0,2015-09-13 17:08:00.101080000
0.6945214521452145,303.0,2015-09-14 16:12:53.896844000
0.6204536082474227,485.0,2015-09-15 04:32:39.294837000
0.9960515021459228,233.0,2015-09-15 16:55:42.616459000
1.0,112.0,2015-09-16 05:15:27.721370000
0.44277456647398844,173.0,2015-09-16 16:00:37.218505000
0.5152272727272728,352.0,2015-09-17 04:20:21.970117000
0.2828198433420366,383.0,2015-09-17 16:43:25.358095000
0.004263959390862944,197.0,2015-09-18 05:03:10.970318000
0.36761904761904757,42.0,2015-09-18 15:48:20.712225000
0.7012682926829268,205.0,2015-09-19 04:08:04.418590000
0.01864476386036961,487.0,2015-09-19 16:31:08.092271000
0.9995209580838323,334.0,2015-09-20 04:50:53.904472000
0.8069565217391305,23.0,2015-09-20 17:13:57.906017000
0.9955555555555555,117.0,2015-09-21 03:55:46.580498000
0.0,381.0,2015-09-21 16:18:50.868312000
0.045294117647058825,476.0,2015-09-22 04:38:36.453017000
0.011590909090909091,176.0,2015-09-22 17:01:39.676739000
0.0,228.0,2015-09-23 16:06:33.733561000
0.052037037037037034,432.0,2015-09-24 04:26:18.796626000
0.07381578947368421,304.0,2015-09-24 16:49:22.040644000
0.8394630872483222,149.0,2015-09-25 05:09:07.307347000
0.8934351145038169,131.0,2015-09-25 15:54:16.511101000
0.6033948339483395,271.0,2015-09-26 04:14:00.975574000
0.9729257641921397,458.0,2015-09-26 16:37:04.341196000
0.28260536398467434,261.0,2015-09-27 04:56:49.990738000
0.3903896103896104,154.0,2015-09-28 04:01:43.096779000
0.04150442477876106,452.0,2015-09-28 16:24:46.747645000
1.0,418.0,2015-09-29 04:44:32.360751000
0.8611940298507463,134.0,2015-09-29 17:07:35.662295000
0.8439057239057238,297.0,2015-09-30 16:12:29.172331000
1.0,481.0,2015-10-01 04:32:14.452218000
1.0,98.0,2015-10-02 05:15:02.695238000
0.9933333333333333,30.0,2015-10-02 16:00:07.768328000
0.8984397163120568,141.0,2015-10-02 16:00:15.980605000
0.11132947976878613,346.0,2015-10-03 04:20:00.613331000
0.68,1.0,2015-10-03 04:20:09.997024000
0.1848843187660668,389.0,2015-10-03 16:43:05.360340000
0.08893401015228425,197.0,2015-10-04 05:02:52.281935000
0.3755555555555556,36.0,2015-10-04 15:48:03.262631000
0.002926829268292683,205.0,2015-10-05 04:07:48.265241999
0.013141683778234086,487.0,2015-10-05 16:30:53.292409000
0.04925816023738872,337.0,2015-10-06 04:50:40.292431000
0.9682758620689655,29.0,2015-10-06 17:13:45.144959000
1.0,117.0,2015-10-07 03:55:35.579700000
1.0,380.0,2015-10-07 16:18:41.269336000
0.9606708595387841,477.0,2015-10-08 04:38:28.150948000
0.6963636363636364,176.0,2015-10-08 17:01:32.771347000
0.6813973799126637,229.0,2015-10-09 16:06:29.202248000
0.9008816705336428,431.0,2015-10-10 04:26:15.666139000
0.9401307189542485,306.0,2015-10-10 16:49:20.183491000
1.0,148.0,2015-10-11 05:09:06.761437000
1.0,132.0,2015-10-11 15:54:17.250821000
1.0,270.0,2015-10-12 04:14:03.009489000
0.9720261437908496,459.0,2015-10-12 16:37:07.721350000
1.0,257.0,2015-10-13 04:56:54.632560000
1.0,155.0,2015-10-14 04:01:50.106497000
0.691076923076923,455.0,2015-10-14 16:24:55.297695000
0.8534939759036145,415.0,2015-10-15 04:44:42.222177000
0.5296969696969697,132.0,2015-10-15 17:07:46.894656000
0.4181333333333333,300.0,2015-10-16 16:12:42.981425000
0.9934029227557412,479.0,2015-10-17 04:32:29.437192000
0.895930735930736,231.0,2015-10-17 16:55:33.936129000
0.9972173913043478,115.0,2015-10-18 05:15:20.106882000
0.8781286549707602,171.0,2015-10-18 16:00:30.435482000
0.07741935483870968,31.0,2015-10-19 04:20:08.778078000
0.35714285714285715,322.0,2015-10-19 04:20:17.140601000
0.9940625,384.0,2015-10-19 16:43:20.868808000
1.0,197.0,2015-10-20 05:03:07.584518000
1.0,44.0,2015-10-20 15:48:17.551945000
0.8997101449275362,207.0,2015-10-21 04:08:03.040515000
0.7331687242798354,486.0,2015-10-21 16:31:07.843250000
0.011566265060240964,332.0,2015-10-22 04:50:54.725480000
0.758,20.0,2015-10-22 17:13:59.916268000
0.05457627118644068,118.0,2015-10-23 03:55:49.457507000
0.017083333333333332,384.0,2015-10-23 16:18:54.795946000
0.23940928270042192,474.0,2015-10-24 04:38:41.417871000
0.871907514450867,173.0,2015-10-24 17:01:45.769680000
1.0,231.0,2015-10-25 16:06:41.596166000
1.0,431.0,2015-10-26 04:26:27.821108000
0.9274172185430463,302.0,2015-10-26 16:49:32.100434000
1.0,146.0,2015-10-27 05:09:18.386827000
0.9387878787878787,132.0,2015-10-27 15:54:28.735005000
1.0,275.0,2015-10-28 04:14:13.987941000
1.0,257.0,2015-10-29 04:57:05.176377000
0.9913375796178344,157.0,2015-10-30 04:02:00.362113000
0.12312312312312311,333.0,2015-10-30 16:25:02.967524000
0.23007999999999998,125.0,2015-10-30 16:25:11.089515000
0.6338983050847458,413.0,2015-10-31 04:44:51.970193000
0.6863636363636364,132.0,2015-10-31 17:07:56.485446000
0.8443708609271523,302.0,2015-11-01 16:12:51.984148000
0.0017391304347826085,483.0,2015-11-02 04:32:38.538516000
0.9923478260869565,230.0,2015-11-02 16:55:42.623891000
1.0,110.0,2015-11-03 05:15:28.485800000
1.0,176.0,2015-11-03 16:00:39.069242000
0.995014164305949,353.0,2015-11-04 04:20:24.733135000
0.9242931937172775,382.0,2015-11-04 16:43:28.952040000
1.0,194.0,2015-11-05 05:03:15.462582000
0.9952,50.0,2015-11-05 15:48:25.649098000
1.0,209.0,2015-11-06 04:08:10.756289000
1.0,487.0,2015-11-06 16:31:15.297475000
0.9981927710843373,332.0,2015-11-07 04:51:02.003516000
1.0,17.0,2015-11-07 17:14:05.271970000
0.9996694214876033,121.0,2015-11-08 03:55:56.763330000
0.40625,384.0,2015-11-08 16:19:01.516530999
0.9798731501057083,473.0,2015-11-09 04:38:48.030274000
0.9866666666666667,174.0,2015-11-09 17:01:52.232031000
0.7004329004329004,231.0,2015-11-10 16:06:47.774558000
1.0,432.0,2015-11-11 04:26:33.726967000
0.9998671096345515,301.0,2015-11-11 16:49:37.703683000
1.0,149.0,2015-11-12 05:09:24.014725000
0.9748484848484849,132.0,2015-11-12 15:54:34.133920000
0.7602919708029197,274.0,2015-11-13 04:14:19.234642000
0.4203050108932462,459.0,2015-11-13 16:37:23.353189000
0.9977865612648222,253.0,2015-11-14 04:57:09.876429000
1.0,158.0,2015-11-15 04:02:04.274497000
0.6763636363636364,242.0,2015-11-15 16:25:05.114094000
0.7780645161290323,217.0,2015-11-15 16:25:13.253137000
0.94,414.0,2015-11-16 04:44:55.431108000
0.8222556390977444,133.0,2015-11-16 17:07:59.681355000
0.19973684210526316,304.0,2015-11-17 16:12:54.543360000
0.8154865424430642,483.0,2015-11-18 04:32:40.620407000
0.5227826086956522,230.0,2015-11-18 16:55:44.434305000
0.9903703703703703,108.0,2015-11-19 05:15:29.904026000
0.7730285714285715,175.0,2015-11-19 16:00:39.991981000
1.0,354.0,2015-11-20 04:20:25.441047000
0.8502857142857142,385.0,2015-11-20 16:43:29.331065000
1.0,193.0,2015-11-21 05:03:15.509356999
1.0,49.0,2015-11-21 15:48:25.424933000
0.9121531100478469,209.0,2015-11-22 04:08:10.073079000
0.9939344262295081,488.0,2015-11-22 16:31:14.231131000
0.9481081081081081,333.0,2015-11-23 04:51:00.617629000
0.9936842105263157,19.0,2015-11-23 17:14:03.746926000
0.9385123966942149,121.0,2015-11-24 03:55:54.486844000
0.7157291666666667,384.0,2015-11-24 16:18:59.115974000
0.3701479915433403,473.0,2015-11-25 04:38:45.305430000
0.8073563218390806,174.0,2015-11-25 17:01:49.016507999
1.0,229.0,2015-11-26 16:06:44.053617000
0.9425,432.0,2015-11-27 04:26:29.705621000
0.998019801980198,303.0,2015-11-27 16:49:33.397830000
1.0,148.0,2015-11-28 05:09:19.139920000
0.9970149253731343,134.0,2015-11-28 15:54:28.977387000
0.7457454545454546,275.0,2015-11-29 04:14:13.926325000
0.8632967032967034,455.0,2015-11-29 16:37:17.706941000
1.0,257.0,2015-11-30 04:57:03.962317000
0.10318471337579618,157.0,2015-12-01 04:01:57.742408000
0.1693541202672606,449.0,2015-12-01 16:25:01.977083000
0.9257142857142857,7.0,2015-12-01 16:25:10.899149000
0.6231476997578692,413.0,2015-12-02 04:44:48.273933000
0.9915151515151516,132.0,2015-12-02 17:07:51.936859000
1.0,304.0,2015-12-03 16:12:46.496819000
0.9981818181818182,484.0,2015-12-04 04:32:32.279930000
0.9624347826086956,230.0,2015-12-04 16:55:35.809469000
1.0,112.0,2015-12-05 05:15:21.364119000
0.976184971098266,173.0,2015-12-05 16:00:30.889547000
1.0,49.0,2015-12-06 04:20:08.960643000
0.9989438943894389,303.0,2015-12-06 04:20:17.186355000
0.9527272727272726,385.0,2015-12-06 16:43:19.652881000
0.9830927835051547,194.0,2015-12-07 05:03:05.581002000
1.0,43.0,2015-12-07 15:48:15.277620000
1.0,206.0,2015-12-08 04:07:59.635371000
0.6326748971193416,486.0,2015-12-08 16:31:03.558684000
0.821556886227545,334.0,2015-12-09 04:50:49.682873000
0.7516666666666667,24.0,2015-12-09 17:13:54.546993000
0.9781196581196581,117.0,2015-12-10 03:55:43.012347000
0.903727034120735,381.0,2015-12-10 16:18:47.472063000
0.8310359408033827,473.0,2015-12-11 04:38:33.364121000
1.0,176.0,2015-12-11 17:01:36.741200000
0.9898689956331878,229.0,2015-12-12 16:06:31.408715000
1.0,431.0,2015-12-13 04:26:16.740565000
0.8856393442622951,305.0,2015-12-13 16:49:20.136942000
0.9942465753424657,146.0,2015-12-14 05:09:05.745836000
0.9816541353383458,133.0,2015-12-14 15:54:15.165407000
0.9992647058823529,272.0,2015-12-15 04:13:59.841450000
0.834248366013072,459.0,2015-12-15 16:37:03.483573000
1.0,259.0,2015-12-16 04:56:49.372509000
0.8181818181818181,154.0,2015-12-17 04:01:42.791742000
0.5410989010989011,455.0,2015-12-17 16:24:46.773650000
0.1102158273381295,417.0,2015-12-18 04:44:33.574194000
0.40310077519379844,129.0,2015-12-18 17:07:38.051039000
0.7118120805369128,298.0,2015-12-19 16:12:34.360429000
0.9982644628099173,484.0,2015-12-20 04:32:21.112290000
0.9623829787234043,235.0,2015-12-20 16:55:25.590228000
1.0,44.0,2015-12-21 05:15:06.960518000
1.0,172.0,2015-12-21 16:00:22.164423000
1.0,201.0,2015-12-22 04:20:04.852450000
1.0,150.0,2015-12-22 04:20:12.984224000
0.9979328165374678,387.0,2015-12-22 16:43:12.791276000
0.9945454545454545,198.0,2015-12-23 05:02:59.677669000
0.9912195121951219,41.0,2015-12-23 15:48:10.087983000
1.0,205.0,2015-12-24 04:07:55.084094000
0.9844123711340207,485.0,2015-12-24 16:31:00.041605000
0.9961676646706588,334.0,2015-12-25 04:50:46.891623000
1.0,25.0,2015-12-25 17:13:52.049377000
1.0,117.0,2015-12-26 03:55:41.669427000
0.9057963446475196,383.0,2015-12-26 16:18:47.204731000
0.09181434599156119,474.0,2015-12-27 04:38:33.854723000
0.6770454545454545,176.0,2015-12-27 17:01:38.339934000
0.9885217391304347,230.0,2015-12-28 16:06:34.360855000
1.0,430.0,2015-12-29 04:26:20.524073000
0.8790789473684211,304.0,2015-12-29 16:49:24.928595000
1.0,145.0,2015-12-30 05:09:11.348140000
0.936060606060606,132.0,2015-12-30 15:54:21.620077000
0.5183823529411764,272.0,2015-12-31 04:14:07.019424000
0.85359477124183,459.0,2015-12-31 16:37:11.620128000
1.0,254.0,2016-01-01 04:56:58.312646000
1.0,155.0,2016-01-02 04:01:53.288023000
1.0,454.0,2016-01-02 16:24:58.323846000
1.0,414.0,2016-01-03 04:44:45.005571000
0.8481203007518797,133.0,2016-01-03 17:07:49.445300000
0.979078947368421,304.0,2016-01-04 16:12:45.098895000
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
