Long_LW_CloudFraction,Long_SW_CloudFraction,Time,XL_CloudAlbedo,XL_CloudAlbedoCorrected,XL_CloudFraction,XL_CloudFractionCorrected,TSI_CloudFraction,Lidar_CloudFraction
0.38,0.61,2014-03-09 16:25:00,,,,,0.995196,0.223893
0.59,0.52,2014-03-09 16:35:00,0.7190368181903286,0.6351060104207675,0.9964064955711368,1.1280840433630677,0.965799,0.227235
0.38,0.49,2014-03-09 16:45:00,0.6418709955114713,0.5671423572049789,0.8446931838998203,0.9559928789723136,0.975621,0.178094
0.0,0.3,2014-03-09 16:55:00,,,,,0.920211,0.0257732
0.04,0.33,2014-03-09 17:05:00,,,,,0.919434,0.0420962
0.04,0.35,2014-03-09 17:15:00,,,,,0.894651,0.0343643
0.07,0.19,2014-03-09 17:25:00,0.5114801149125522,0.4531428976766617,0.17380954591366327,0.1961856336546917,0.88924,0.0635452
0.11,0.25,2014-03-09 17:35:00,,,,,0.941282,0.19398
0.38,0.59,2014-03-09 17:45:00,0.5940720605567112,0.5274232445653625,0.8742083908584063,0.9846793547015524,0.910141,0.406015
0.25,0.49,2014-03-09 17:55:00,0.09488424365617423,0.08434357869895269,0.3246872849655667,0.36526440938315385,0.96406,0.468213
0.38,0.51,2014-03-09 18:05:00,0.4922103510230002,0.4381263045127819,0.5031456242839354,0.5652559131775604,0.905567,0.536481
0.54,0.61,2014-03-09 18:15:00,0.4328913580112624,0.3858959255301447,0.5453973803894819,0.6118173243944884,0.916749,0.320172
0.38,0.53,2014-03-09 18:25:00,0.3816739324458681,0.3407825805010686,0.415307992537024,0.4651418345818534,0.907115,0.259599
0.38,0.57,2014-03-09 18:35:00,,,,,0.924564,0.265664
0.43,0.58,2014-03-09 18:45:00,0.5940010953970712,0.5322405419750194,0.9277786018020454,1.0354369167582955,0.865446,0.265664
0.32,0.44,2014-03-09 18:55:00,0.5251788149407608,0.4714847631453655,0.4915551147410738,0.547534836365845,0.803905,0.239485
0.14,0.35,2014-03-09 19:05:00,0.6493542386921036,0.5841549961770564,0.6575548648837014,0.7309464807785814,0.699353,0.0
0.0,0.31,2014-03-09 19:15:00,0.6552343061470368,0.5907091495233578,0.5831854939461922,0.6468888162460064,0.663746,0.0927039
0.23,0.41,2014-03-09 19:25:00,0.4825356653223756,0.43599388484531776,0.4054311216533496,0.44871036688692,0.743433,0.301587
0.38,0.65,2014-03-09 19:35:00,,,,,0.704919,0.301336
0.07,0.41,2014-03-09 19:45:00,,,,,0.623995,0.209691
0.0,0.29,2014-03-09 19:55:00,,,,,0.575075,0.0
0.0,0.3,2014-03-09 20:05:00,0.1771611288814503,0.16166461355600462,0.18281217851407572,0.20033581379645046,0.521015,0.0
0.0,0.3,2014-03-09 20:15:00,0.4651663722446772,0.4256178804243154,0.2905890364223431,0.3175906231944464,0.456758,0.0120275
0.07,0.33,2014-03-09 20:25:00,0.12000676144505346,0.11010701053306984,0.2197184199008529,0.2394733620908397,0.485568,0.0150502
0.32,0.42,2014-03-09 20:35:00,0.404023585227728,0.37174422875199536,0.4029594216000425,0.43794926087407854,0.452102,0.0217391
0.04,0.17,2014-03-09 20:45:00,0.6743815065241728,0.6223002767433715,0.6181216239930948,0.6698531361501145,0.302798,0.0100334
0.04,0.1,2014-03-09 20:55:00,0.6964835783020433,0.6445971887215111,0.6776859164238053,0.7322357594700446,0.257715,0.00687285
0.0,0.1,2014-03-09 21:05:00,0.6791472836638648,0.6304472596412042,0.4938416182995568,0.5319892956933252,0.239635,0.0
0.0,0.12,2014-03-09 21:15:00,0.6829848538599975,0.6359529888286892,0.7380778193474445,0.7926623200761648,0.23785,0.0
0.0,0.9,2014-03-09 21:25:00,0.6859050609495659,0.6406584395176309,0.9806763529778078,1.0499368027798062,0.217365,0.0
0.0,--,2014-03-09 21:35:00,0.6673196091130904,0.6252621494527326,0.9655647277839,1.0305122056118468,0.217134,0.0
0.0,--,2014-03-09 21:45:00,0.6240220056324148,0.5865545957155132,0.9162895679548456,0.9748194935507164,0.222942,0.0
0.0,--,2014-03-09 21:55:00,,,,,0.251581,0.0
0.0,--,2014-03-09 22:05:00,,,,,--,0.0
0.25,--,2014-03-10 10:15:00,,,,,--,0.993133
0.3,--,2014-03-10 10:25:00,,,,,0.855466,0.991646
0.25,--,2014-03-10 10:35:00,,,,,0.793671,0.808688
0.25,--,2014-03-10 10:45:00,,,,,0.777482,0.472013
0.3,--,2014-03-10 10:55:00,,,,,0.627067,0.268041
0.2,0.71,2014-03-10 11:05:00,,,,,0.432203,0.32732
0.0,0.6,2014-03-10 11:15:00,,,,,0.336678,0.67354
0.0,0.43,2014-03-10 11:25:00,,,,,0.318023,0.774436
0.0,0.19,2014-03-10 11:35:00,,,,,0.258135,0.575606
0.0,0.08,2014-03-10 11:45:00,0.24089825186651986,0.2221374700033773,0.07252091023431431,0.07864571654187615,0.213279,0.223893
0.0,0.06,2014-03-10 11:55:00,0.18873281265246244,0.17353423519362587,0.05956214294272095,0.06477874958013269,0.227504,0.0
0.0,0.09,2014-03-10 12:05:00,0.2073319615187043,0.1901002635755328,0.051634437342683526,0.0563148570907667,0.244555,0.00515021
0.0,0.17,2014-03-10 12:15:00,,,,,0.303602,0.016309
0.0,0.11,2014-03-10 12:25:00,,,,,0.308852,0.0701754
0.0,0.14,2014-03-10 12:35:00,,,,,0.365582,0.0651629
0.0,0.22,2014-03-10 12:45:00,,,,,0.437865,0.0543024
0.0,0.09,2014-03-10 12:55:00,,,,,0.42315,0.0300429
0.02,0.15,2014-03-10 13:05:00,,,,,0.491405,0.0403433
0.11,0.41,2014-03-10 13:15:00,0.5918077441282454,0.5332448799641405,0.5987395049372578,0.6644952235850993,0.539426,0.0875537
0.02,0.21,2014-03-10 13:25:00,,,,,0.665275,0.129382
0.0,0.3,2014-03-10 13:35:00,,,,,0.644717,0.128655
0.68,0.85,2014-03-10 15:05:00,0.6507665035055872,0.5764112055173667,0.9965594410899836,1.1251125876907877,0.962078,0.935622
0.64,0.74,2014-03-10 15:15:00,0.559008022396511,0.494725289234894,0.9862262640076102,1.1143727751031425,0.98775,0.824034
0.43,0.79,2014-03-10 15:25:00,0.21636300747320136,0.19134792700354136,0.4901393562111827,0.5542156993886197,0.972191,0.773395
0.57,0.9,2014-03-10 15:35:00,0.3394747525271489,0.3000538658850236,0.678190737233427,0.7672910062646642,0.981055,0.727523
0.46,0.98,2014-03-10 15:45:00,,,,,0.972387,0.847706
0.52,1.0,2014-03-10 15:55:00,0.040623212966188135,0.03587882971926101,1.3351908551155702,1.511747815697257,0.976163,0.88927
0.45,0.99,2014-03-10 16:05:00,0.44835446561177306,0.3959198857745127,0.9685613105950482,1.096835002299945,0.978408,0.943348
0.27,1.0,2014-03-10 16:15:00,0.2256591739385116,0.19925894478818487,0.8790173414549246,0.9954801645728004,0.945763,0.953608
0.45,1.0,2014-03-10 16:25:00,0.20253169788797096,0.17885217518088994,0.8208861912693748,0.9295692038546718,0.957741,0.979933
0.3,1.0,2014-03-10 16:35:00,,,,,0.964457,0.936455
0.57,1.0,2014-03-10 16:45:00,0.2141530227131425,0.18922123284917094,0.7198264924624587,0.8146708319605475,0.972887,0.894737
0.52,0.93,2014-03-10 16:55:00,,,,,0.969953,0.839485
0.64,0.96,2014-03-10 17:05:00,,,,,0.981567,0.878112
0.63,1.0,2014-03-10 17:15:00,0.22031262743645494,0.19501920512455284,0.7973576390763679,0.9007726001100732,0.976941,0.914163
0.0,1.0,2014-03-10 17:25:00,0.25221581190727543,0.2234531282632942,0.8490369722768519,0.9583242399264151,0.980141,0.968254
0.0,1.0,2014-03-10 17:35:00,0.19317432482139,0.1713147538125191,0.8289591035672412,0.9347333581752756,0.976283,0.952381
0.0,1.0,2014-03-10 17:45:00,0.33027148928907923,0.2932257883358901,0.9288292647260432,1.046176143978682,0.964753,0.956522
0.63,1.0,2014-03-10 17:55:00,0.365842101357344,0.32521024370353724,0.9787000714105524,1.1009791285966333,0.966458,0.958763
0.5,1.0,2014-03-10 18:05:00,0.2381373174755105,0.21197777488277925,0.8003842106626321,0.8991572299612685,0.976592,0.979381
0.52,1.0,2014-03-10 18:15:00,0.2388516430437249,0.21292928056456312,0.7481249794221486,0.8392029506850821,0.946087,0.882403
0.34,0.62,2014-03-10 18:25:00,,,,,0.81744,0.690635
0.25,0.3,2014-03-10 18:35:00,,,,,0.769227,0.37291
0.21,0.08,2014-03-10 18:45:00,,,,,0.664824,0.16388
0.0,0.22,2014-03-10 18:55:00,,,,,0.655722,0.177835
0.11,0.0,2014-03-10 19:35:00,,,,,0.34777,0.0
0.0,0.0,2014-03-10 19:45:00,,,,,0.304335,0.0
0.0,0.02,2014-03-10 19:55:00,,,,,0.284582,0.0
0.0,0.05,2014-03-10 20:05:00,,,,,0.30958,0.0627148
0.0,0.11,2014-03-10 20:15:00,,,,,0.308851,0.0627687
0.25,0.12,2014-03-10 20:35:00,,,,,0.35209,0.00585774
0.39,0.22,2014-03-10 20:45:00,,,,,0.459315,0.304348
0.54,0.52,2014-03-10 20:55:00,,,,,0.675032,0.607051
0.75,1.0,2014-03-10 21:05:00,,,,,0.843033,0.938144
0.79,1.0,2014-03-10 21:15:00,,,,,0.901114,0.993121
1.0,1.0,2014-03-10 21:25:00,,,,,0.899755,0.996656
1.0,--,2014-03-10 21:35:00,,,,,0.903639,0.996653
0.63,--,2014-03-10 21:45:00,,,,,0.91194,0.996656
0.84,--,2014-03-10 21:55:00,,,,,0.910878,0.993121
0.63,--,2014-03-10 22:05:00,,,,,--,0.993121
1.0,--,2014-03-11 10:15:00,,,,,--,0.933849
1.0,--,2014-03-11 10:25:00,,,,,0.401563,0.956522
1.0,--,2014-03-11 10:35:00,,,,,0.607102,0.971596
1.0,--,2014-03-11 10:45:00,0.8199774145041642,0.7701074806762945,0.9980952739715576,1.0627290381094667,0.770453,0.971572
1.0,--,2014-03-11 10:55:00,0.8272332500828891,0.7744615982613929,0.997558057308197,1.0655314553309978,0.831786,0.982818
1.0,1.0,2014-03-11 11:05:00,0.7987171911479448,0.7454228743080552,0.999118983745575,1.07055140890413,0.886709,0.987972
1.0,1.0,2014-03-11 11:15:00,0.7532272615361659,0.7007953142185752,0.9986385703086852,1.0733544878460677,0.907498,0.894239
1.0,1.0,2014-03-11 11:25:00,0.6126987737541888,0.5683132567071733,0.9977973699838352,1.0757257864904104,0.920114,0.900502
0.63,1.0,2014-03-11 11:35:00,0.592304287806546,0.5477516915195421,0.9976979496054228,1.078847920757189,0.920795,0.898079
0.63,1.0,2014-03-11 11:45:00,0.5910403176806415,0.5449777070751801,0.9976322057064588,1.0819540838719903,0.933792,0.981605
0.63,1.0,2014-03-11 11:55:00,0.584366255711384,0.5372749098972684,0.9975870255683348,1.0850240428854023,0.938631,0.980241
0.63,1.0,2014-03-11 12:05:00,0.5224286376361381,0.4789799460108304,0.9957187068478418,1.0860412253576333,0.944788,0.974249
0.63,1.0,2014-03-11 12:15:00,0.41591563947370863,0.3802818920192343,0.9871015725196776,1.0795964529892992,0.938643,0.945017
0.59,1.0,2014-03-11 12:25:00,,,,,0.950186,0.636288
0.34,0.69,2014-03-11 12:35:00,0.287168231799466,0.2611911544395769,0.5020511129995276,0.5519832044173639,0.78164,0.299081
0.0,0.48,2014-03-11 12:45:00,0.3605310264961869,0.32709971017789863,0.3802215970543861,0.4190822505085168,0.622001,0.00919732
0.0,0.38,2014-03-11 12:55:00,0.16237657751545706,0.14696540711246664,0.2269387405839028,0.25073612032716536,0.609762,0.0
0.04,0.35,2014-03-11 13:05:00,0.20928431251613908,0.18898316166154355,0.21074936330994964,0.2333887063045794,0.61865,0.139914
0.32,0.73,2014-03-11 13:15:00,0.4025385107921905,0.3626859806245402,0.6425918731479471,0.7132009216863473,0.773741,0.321306
0.61,0.86,2014-03-11 13:25:00,0.4999704258058204,0.44951910068205214,0.9657728302548498,1.074165374600485,0.89286,0.597826
0.59,0.91,2014-03-11 13:35:00,,,,,0.944397,0.658312
0.39,0.8,2014-03-11 13:45:00,0.1241174711131253,0.11115646429505316,0.5095889768093357,0.5690077991398886,0.931691,0.703177
0.73,0.93,2014-03-11 13:55:00,0.6725769596674975,0.6012622347645035,0.993973314762474,1.1118668550593571,0.933656,0.56701
0.39,0.66,2014-03-11 14:05:00,,,,,0.986394,0.636051
0.77,0.93,2014-03-11 14:15:00,0.6031163895995225,0.5374174479292967,0.9965277910932628,1.118352680612683,0.972901,0.626827
0.54,0.84,2014-03-11 14:25:00,0.5089195759392287,0.4528251489304375,0.9597307990406414,1.0786189601377725,0.985441,0.621237
0.68,0.74,2014-03-11 14:35:00,0.5250468252578312,0.4665545866778123,0.6737624683735379,0.7582324878989973,0.996679,0.644946
0.86,1.0,2014-03-11 14:45:00,0.8600764046591521,0.7633393458833695,0.999877154827118,1.1265903599261406,0.968479,0.517126
0.88,1.0,2014-03-11 14:55:00,0.948796905852482,0.8411704853053961,0.9017556309700012,1.0171338241721128,0.92881,0.381443
0.88,1.0,2014-03-11 15:05:00,,,,,0.937772,0.0851247
0.88,1.0,2014-03-11 15:15:00,0.9030754083928794,0.7992079175542449,0.9998838901519777,1.1298318405149814,0.935727,0.0
1.0,1.0,2014-03-11 15:25:00,0.858261930603158,0.7590172970287339,0.998854398727417,1.129458719846269,0.934983,0.0
0.95,1.0,2014-03-11 15:35:00,0.7857042789586176,0.6944536556531092,0.9989801645278932,1.1302453136720487,0.956522,0.00275482
0.98,1.0,2014-03-11 15:45:00,0.7667100470959675,0.6773674876024308,0.9989885091781616,1.1307518310797209,0.967643,0.0743802
0.88,1.0,2014-03-11 15:55:00,0.8997858278915323,0.7946912627543129,0.9991061687469482,1.131233742374036,0.950394,0.0696475
0.91,1.0,2014-03-11 16:05:00,0.896348243696556,0.791515266924067,0.9989977478981018,1.131310935119565,0.937412,0.100602
0.88,1.0,2014-03-11 16:15:00,0.6623272338697765,0.584838167788014,0.9971072673796176,1.1292205855387552,0.973717,0.309544
0.71,1.0,2014-03-11 16:25:00,0.5735088680765802,0.5064553668312565,0.970021129659402,1.09844964929888,0.968099,0.590795
0.75,1.0,2014-03-11 16:35:00,0.4281361038848235,0.37816217716258493,0.9458464317763464,1.0708395250220517,0.95463,0.909699
0.91,1.0,2014-03-11 16:45:00,0.9564896019385242,0.8451403555950956,0.9988734722137452,1.1304774212940458,0.944107,0.962343
0.89,1.0,2014-03-11 16:55:00,0.9705902697896058,0.858012790244549,0.9995452165603638,1.1306927733929513,0.948406,0.743766
0.88,--,2014-03-11 17:05:00,,,,,0.920326,0.381771
1.0,1.0,2014-03-11 17:15:00,0.9265464075865456,0.8201870608956694,0.9992998838424682,1.1288860329798212,0.936515,0.0515907
0.93,1.0,2014-03-11 17:25:00,0.9348740104655844,0.8282788518745301,0.9995251893997192,1.1281588564777678,0.932014,0.0
0.89,1.0,2014-03-11 17:35:00,0.9346509661405574,0.8289070666113114,0.9990314841270448,1.1264782017861918,0.932238,0.0
1.0,1.0,2014-03-11 17:45:00,0.9327318331618426,0.8281338127840545,0.99925696849823,1.1254688187332107,0.949959,0.0
1.0,1.0,2014-03-11 17:55:00,0.9293896534608668,0.8261952244081788,0.9992377161979676,1.1240457065671023,0.939802,0.0
1.0,1.0,2014-03-11 18:05:00,0.9110118190419336,0.8109663402629833,0.9993463158607484,1.1226314334697562,0.967951,0.196905
1.0,1.0,2014-03-11 18:15:00,0.8755748568704825,0.7805810793745647,0.9983801245689392,1.1198792255792256,0.972154,0.303525
1.0,1.0,2014-03-11 18:25:00,0.8487191330681508,0.7578542270698122,0.9977625608444214,1.1173919012392446,0.967573,0.54728
1.0,1.0,2014-03-11 18:35:00,0.8355392428293439,0.7473694085428992,0.9984007477760316,1.1161856443434461,0.945856,0.373746
0.93,1.0,2014-03-11 18:45:00,0.7720174007353029,0.6918168339103005,0.9980273246765136,1.1137260952506267,0.946624,0.536402
0.88,1.0,2014-03-11 18:55:00,0.8295834346175929,0.7448470619533621,0.9992048144340516,1.1128778029556583,0.922891,0.591924
0.88,1.0,2014-03-11 19:05:00,0.9207241360826716,0.8283726162910323,0.9996652007102966,1.1111133567125648,0.937277,0.83147
0.75,1.0,2014-03-11 19:15:00,0.7856182798908021,0.7083397729288811,0.9985833168029786,1.1075268362110935,0.971984,0.55756
0.5,1.0,2014-03-11 19:25:00,0.6742326369777746,0.6092799522489684,0.9958568215373051,1.1020207843028356,0.975772,0.282845
0.55,1.0,2014-03-11 19:35:00,0.6930672271421957,0.6277709124697542,0.995970964431782,1.0995648586475897,0.982948,0.253556
0.66,1.0,2014-03-11 19:45:00,0.7708566470004724,0.6999356433714667,0.9980481863021852,1.0991754538059697,0.980754,0.47113
0.82,1.0,2014-03-11 19:55:00,0.7969912367301377,0.7254958926761009,0.997882843017578,1.096221066441558,0.953044,0.752365
1.0,1.0,2014-03-12 16:15:00,0.8554803025892213,0.7553927895042484,0.99977844953537,1.1322464053330634,0.995569,0.99055
1.0,1.0,2014-03-12 16:25:00,0.8146261466647222,0.7193837437818125,0.9988906383514404,1.1311381980665092,0.996665,0.994152
0.89,1.0,2014-03-12 16:35:00,0.8764423131942749,0.7741451702709965,1.0,1.1321420669555664,0.994285,0.832916
0.88,1.0,2014-03-12 16:45:00,0.6867225074697789,0.6067842586571398,0.99764472246175,1.1290752447815884,0.993685,0.83208
0.88,1.0,2014-03-12 16:55:00,0.7878643370428455,0.6964906848739336,0.9984153509140016,1.1293989505166735,0.991828,0.824034
0.98,1.0,2014-03-12 17:05:00,0.8620814107210276,0.7625698894470676,0.9996564388275146,1.130106558030576,0.991266,0.985395
1.0,1.0,2014-03-12 17:15:00,0.8079369650165391,0.7152082559800211,0.9987220168113708,1.1282090613622842,0.993037,0.99055
1.0,1.0,2014-03-12 17:25:00,0.7893106740979213,0.6993304282191949,0.998108983039856,1.1265319546190966,0.992949,0.991646
1.0,1.0,2014-03-12 17:35:00,0.7915868088344897,0.7020492148606985,0.9990355968475342,1.126450088228523,0.993028,0.994152
1.0,1.0,2014-03-12 17:45:00,0.7194451363255423,0.6387863818994076,0.9974102973937992,1.1233520433658557,0.995387,0.994157
0.98,1.0,2014-03-12 17:55:00,0.7255114840359191,0.6449781713294783,0.9975961446762086,1.122158069164826,0.99474,0.982818
0.88,1.0,2014-03-12 18:05:00,0.691366085890328,0.6154665419901671,0.9970056414604436,1.119956717254169,0.99547,0.823684
0.73,1.0,2014-03-12 18:15:00,0.5991633127102557,0.5341819371522036,0.9967741371227432,1.1180282455941624,0.995741,0.730159
0.88,1.0,2014-03-12 18:25:00,0.6623861601121549,0.5914986858862497,0.9967975616453548,1.1162576097327124,0.996288,0.559576
0.73,1.0,2014-03-12 18:35:00,0.60481974267739,0.5410244979696097,0.9966700673695781,1.1141930466050465,0.996425,0.519784
0.68,1.0,2014-03-12 18:45:00,0.585532694739197,0.5247341288148405,0.9918404225143128,1.106760478221146,0.996361,0.380952
0.63,1.0,2014-03-12 18:55:00,0.5684001527364311,0.51037210554729,0.9916073099621944,1.1043506106836949,0.996484,0.381687
0.63,1.0,2014-03-12 19:05:00,0.5573474172153162,0.5014752401079604,0.9894982614629988,1.0997438283228484,0.99612,0.34106
0.63,1.0,2014-03-12 19:15:00,0.5594193602671177,0.5044248058341002,0.9866008790940424,1.0941643357707649,0.995982,0.293056
0.63,1.0,2014-03-12 19:25:00,0.5603095215945401,0.5063671584260434,0.9947506815826512,1.1007196442911165,0.995951,0.18138
0.63,1.0,2014-03-12 19:35:00,0.5376529746487336,0.4870345995418759,0.9951865246136216,1.0986180361562654,0.995403,0.304217
0.75,1.0,2014-03-12 19:45:00,0.5498188025137951,0.4992723330703552,0.9974092910113056,1.098387284205256,0.995587,0.5358
0.88,1.0,2014-03-12 19:55:00,0.5398361994989976,0.491448813858934,0.998360648338117,1.0966578877183035,0.995488,0.682478
0.88,1.0,2014-03-12 20:05:00,0.5275746730047762,0.4815429512394221,0.9736168721035744,1.0666869935691112,0.995558,0.545833
0.63,1.0,2014-03-12 20:15:00,0.5563228777846935,0.5091518152152977,0.9875530641923246,1.0790462612889828,0.99501,0.328449
0.63,1.0,2014-03-12 20:25:00,0.6234639001328927,0.5721810790303264,0.9958925843324956,1.085151357667412,0.993858,0.011236
0.63,1.0,2014-03-12 20:35:00,0.6628902345431628,0.6100930802111273,0.9964221715924771,1.0826520549985053,0.992928,0.00941176
0.63,1.0,2014-03-12 20:45:00,0.6447294954724844,0.5951038572560994,0.9868204593665844,1.06911129735048,0.993051,0.0112676
0.63,1.0,2014-03-12 20:55:00,0.5971703505954725,0.5528412087844012,0.9738625885268508,1.051951001809623,0.99339,0.0
0.63,1.0,2014-03-12 21:05:00,0.5444022000695137,0.5055137287640336,0.9865575535184024,1.0624520602907666,0.989684,0.0
0.63,1.0,2014-03-12 21:15:00,0.4994643773127253,0.4652112711056723,0.9802489602075896,1.0524238489705855,0.986148,0.0
0.63,0.83,2014-03-12 21:25:00,0.4599172487649029,0.4297118431526341,0.9006768389228039,0.9639874264217296,0.980825,0.0
0.63,--,2014-03-12 21:35:00,,,,,0.948321,0.0
0.63,--,2014-03-12 21:45:00,0.4670754206993122,0.4391741757181564,0.7272737624313148,0.7734783084540423,0.899942,0.00395257
0.63,--,2014-03-12 21:55:00,,,,,0.73627,0.243115
0.63,--,2014-03-12 22:05:00,,,,,--,0.413431
0.0,--,2014-03-13 10:15:00,,,,,--,0.408426
0.0,--,2014-03-13 10:25:00,,,,,0.146552,0.219144
0.0,--,2014-03-13 10:35:00,,,,,0.155877,0.0
0.0,--,2014-03-13 10:45:00,0.5753833028328534,0.5403231369183521,0.507964611502241,0.5409251166909258,0.144493,0.0
0.0,--,2014-03-13 10:55:00,0.5582368446782627,0.5225608824114814,0.18402779168672345,0.1965916263961973,0.130074,0.0
0.0,0.05,2014-03-13 11:05:00,0.7209394284263183,0.6727515195351317,0.3060708045959473,0.3279940728723432,0.099775,0.0
0.0,0.02,2014-03-13 11:15:00,0.7630080587221877,0.7098073362928248,0.049212601035833366,0.0529011314212875,0.0789153,0.0
0.0,0.01,2014-03-13 11:25:00,,,,,0.0731437,0.0
0.0,0.02,2014-03-13 11:35:00,,,,,0.0920992,0.0
0.0,0.01,2014-03-13 11:45:00,,,,,0.0946303,0.0
0.0,0.01,2014-03-13 11:55:00,,,,,0.104856,0.00343348
0.0,0.25,2014-03-13 12:05:00,0.4781715251332509,0.4383509489720056,0.2339918292202254,0.25524806119240284,0.167552,0.00343348
0.0,0.05,2014-03-13 12:15:00,,,,,0.172654,0.00343643
0.0,0.09,2014-03-13 12:25:00,,,,,0.175426,0.115192
0.2,0.41,2014-03-13 12:35:00,0.6279597538762909,0.5710900352543697,0.7436473965684091,0.8177005503376438,0.343796,0.12782
0.0,0.18,2014-03-13 12:45:00,,,,,0.333359,0.195489
0.11,0.38,2014-03-13 12:55:00,0.5851992101854324,0.5296007778135448,0.4881782831591338,0.5394281083079994,0.319197,0.115021
0.0,0.02,2014-03-13 13:05:00,,,,,0.193091,0.285837
0.14,0.28,2014-03-13 13:15:00,,,,,0.355723,0.271245
0.04,0.11,2014-03-13 13:25:00,,,,,0.332136,0.253756
0.05,0.12,2014-03-13 13:35:00,,,,,0.343111,0.225564
0.34,0.38,2014-03-13 13:45:00,,,,,0.440395,0.421888
0.39,0.42,2014-03-13 13:55:00,,,,,0.463627,0.493139
0.3,0.48,2014-03-13 14:05:00,0.4446552563443127,0.3968078512047624,0.4055990824137395,0.4545065411788778,0.562564,0.545064
0.43,0.62,2014-03-13 14:15:00,,,,,0.681428,0.428326
0.34,0.25,2014-03-13 14:25:00,,,,,0.576696,0.474124
0.48,0.27,2014-03-13 14:35:00,,,,,0.646928,0.495405
0.59,0.83,2014-03-13 14:45:00,0.6764264324083397,0.6003109724302098,0.9948942065241082,1.1210402102404782,0.754444,0.551839
